date,ATVI,ADBE,AKAM,ALXN,GOOGL,AMZN,AAL,AMGN,ADI,AAPL,AMAT,ADSK,ADP,BIDU,BIIB,BMRN,CA,CELG,CERN,CHKP,CTAS,CSCO,CTXS,CTSH,CMCSA,COST,CSX,XRAY,DISCA,DISH,DLTR,EBAY,EA,EXPE,ESRX,FAST,FISV,GILD,HAS,HSIC,HOLX,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KLAC,LRCX,LBTYA,MAR,MAT,MXIM,MCHP,MU,MDLZ,MSFT,MNST,MYL,NFLX,NVDA,ORLY,PCAR,PAYX,QCOM,REGN,ROST,STX,SIRI,SWKS,SBUX,SYMC,TSLA,TXN,TSCO,TMUS,FOX,ULTA,VRSK,VRTX,VIAB,VOD,WBA,WDC,WYNN,XLNX
2016-05-02,34.1965,94.9,50.94,140.53,714.41,683.85,33.8004,149.5211,54.1686,89.9188,19.7993,61.37,85.0687,178.91,273.69,86.9,27.6135,104.97,56.96,82.79,87.8301,25.3765,52.2179,57.6982,29.4189,141.7664,26.2808,59.4643,27.93,48.92,80.88,24.26,62.89,114.1502,73.62,44.1213,49.55,83.657,81.5147,85.5,34.0,85.28,135.92,74.36,28.7155,99.8523,211.1198,81.5999,66.0991,74.2521,38.5,67.939,29.0083,34.0144,47.1807,10.62,42.4628,48.1,49.31,42.71,93.11,35.6089,264.28,55.1783,48.9245,47.0231,384.52,56.3383,17.6267,3.9157,65.1347,55.0648,16.2959,241.8,55.0611,92.3641,39.99,29.488,210.72,77.78,83.0,39.6085,26.9976,77.0237,38.3929,90.6373,41.5227
2016-05-03,33.7317,93.66,49.91,144.37,708.44,671.32,33.9477,147.0384,53.4274,91.3976,19.5946,60.34,84.4789,174.36,273.71,85.09,27.6695,103.22,56.92,82.16,87.4884,24.9036,50.9672,56.9864,29.2844,142.2173,25.4745,59.188,27.0,47.39,80.61,23.98,62.08,113.6114,72.79,43.5114,49.345,81.9369,80.848,84.27,34.26,85.15,133.65,72.09,28.481,99.061,206.2098,81.825,65.684,73.4183,37.58,67.9972,28.5361,33.6968,46.6549,10.36,41.8495,47.3112,48.7733,43.69,91.54,35.1836,268.2,54.4165,48.7385,46.6735,371.32,56.0546,16.7316,3.8959,65.0377,54.1913,16.1792,232.32,54.4424,91.8907,39.66,28.9517,209.91,77.13,82.16,39.1085,26.7032,77.8842,36.9925,90.8007,41.2759
2016-05-04,33.8999,92.94,49.54,141.41,711.37,670.9,32.6027,144.9976,53.0474,90.4469,19.3509,58.73,84.0794,177.28,263.12,82.14,27.427,100.9,55.72,82.01,87.7129,24.5142,50.6577,56.8777,29.2556,142.3112,25.1194,59.0893,26.59,46.04,80.61,23.8,61.88,111.7892,72.74,42.7607,49.48,80.4611,80.267,83.35,33.89,85.0,134.97,68.69,28.2465,97.5859,205.0498,80.7389,65.184,72.6137,37.29,67.1533,28.3324,33.2484,46.2916,10.0,41.8495,47.3967,48.7833,41.94,90.79,34.3824,268.54,52.5638,48.6362,46.4527,360.64,56.3872,17.3427,3.8269,63.3006,54.3261,16.2181,222.56,53.7096,91.4559,39.1,28.8444,209.97,77.49,80.63,38.8443,26.2779,77.9129,37.2181,87.7051,40.8012
2016-05-05,34.5229,93.5,49.51,142.58,714.71,659.09,32.2052,145.0634,52.9143,90.082,19.3509,58.46,82.234,175.22,264.62,80.74,27.3804,101.71,55.46,81.85,87.8105,24.301,50.6956,56.9271,29.3325,138.864,24.9946,59.7012,27.74,44.09,80.62,23.81,62.24,110.2609,72.95,43.6803,49.625,80.7055,79.5718,84.055,33.75,86.13,138.9,70.41,28.2938,98.0841,205.1065,80.6212,65.4576,72.7591,37.2,67.1921,28.212,33.3418,45.7179,10.06,42.0891,47.4632,48.65,41.4,89.37,34.5901,263.45,52.3004,48.0037,47.0415,377.73,55.2426,17.2222,3.8269,62.4466,54.1913,16.15,211.53,53.9094,90.2094,39.25,29.0784,206.21,77.23,84.0,39.0896,26.376,77.8842,35.8365,86.1573,40.9057
2016-05-06,37.45,94.3,49.94,140.99,725.18,673.95,32.426,144.0666,52.7053,89.5796,19.3704,58.66,82.6145,173.94,263.61,80.8,27.7068,100.25,53.63,81.89,88.8454,24.5977,51.3146,59.8531,29.5102,137.549,25.1098,60.9448,28.28,46.7,81.19,23.82,63.94,110.8585,73.13,43.624,51.32,79.5964,81.0385,85.0,33.72,86.59,140.71,70.69,28.4263,98.7093,206.3198,81.563,65.4293,72.6525,37.26,67.1436,28.4898,33.5006,45.8422,9.99,42.0987,47.8909,49.3766,39.65,90.84,34.9462,265.92,52.2346,48.6789,46.8483,369.95,55.8296,16.9554,3.8762,62.7184,54.2491,16.1597,214.93,54.4424,90.4123,39.49,28.7859,208.68,77.85,85.54,38.9858,26.3679,75.9433,35.0282,87.6859,41.0101
2016-05-09,36.738,94.61,50.15,143.52,729.13,679.75,32.3377,146.1543,52.4773,89.6472,19.3899,58.79,82.9094,169.49,270.17,83.98,27.8,102.41,55.43,82.48,89.2946,24.5791,51.422,60.12,29.5102,139.5685,24.8122,59.7308,28.15,47.67,82.11,24.02,64.52,110.3099,73.77,43.3143,51.81,80.5269,82.0099,85.365,33.88,87.2,141.76,72.86,28.1992,99.3248,207.9531,82.3282,65.2218,72.3616,37.36,67.0563,28.7213,33.5006,45.4789,9.87,42.4341,47.5868,49.5966,40.77,90.54,34.8967,267.19,52.5168,48.7539,47.1059,375.47,56.8959,16.7687,3.8762,63.1259,54.567,16.1889,208.92,54.1664,90.8858,39.9,28.6689,208.46,77.77,88.06,38.1461,26.237,77.3392,34.7369,86.1573,40.8867
2016-05-10,36.0062,96.52,51.97,145.48,739.38,703.07,33.1525,147.8753,53.3039,90.2559,19.4776,59.57,84.1841,166.21,273.27,87.37,28.1171,103.25,55.24,82.5,89.7241,25.0613,52.7169,61.0294,30.0964,140.4796,25.3114,60.5204,29.31,47.54,81.69,24.16,64.54,112.6807,74.6,43.7929,52.775,81.0063,82.2194,86.115,34.41,87.81,142.84,73.49,28.5209,100.4287,208.8531,83.7016,65.8915,73.6316,37.52,68.3464,28.9713,34.1078,46.2151,10.09,43.1624,48.4897,51.0333,40.81,92.89,35.5694,268.83,54.1814,49.5979,47.98,385.87,56.3089,17.1154,3.9255,63.1939,55.3859,16.3251,208.69,54.8517,91.8134,40.81,29.2735,208.27,78.76,89.08,38.7216,26.6623,77.3679,36.062,90.3969,41.0481
2016-05-11,36.6985,96.1,50.72,138.86,730.55,713.23,32.2591,144.9976,52.9714,89.3767,19.5069,59.03,82.4433,163.05,267.25,82.22,27.9399,100.25,54.34,81.21,89.275,24.7553,52.1989,60.3967,29.8225,138.1877,24.8506,61.0731,28.97,47.46,79.03,23.74,73.38,110.3589,73.62,43.4457,52.68,78.8632,80.4766,85.69,34.17,87.12,138.86,70.62,28.4452,99.9598,209.2298,81.769,65.75,73.302,37.19,66.8526,28.6287,34.0051,46.196,10.1,42.5491,48.5182,50.1433,39.64,90.02,35.6683,262.76,53.5513,48.9602,47.98,371.86,53.2568,16.6442,3.8762,62.9308,54.172,16.257,208.96,54.8517,89.3301,40.82,28.8542,202.85,77.46,83.63,38.1838,26.5969,76.7082,34.5301,89.3683,40.8772
2016-05-12,37.4896,95.96,51.12,139.11,728.07,717.93,30.7571,143.7938,52.1637,87.2802,19.1364,58.06,82.3196,161.28,262.71,79.79,29.3574,100.3,54.46,81.62,89.5191,24.7275,52.3821,60.4264,29.9138,137.812,24.5147,61.0928,28.14,45.43,80.29,23.58,75.01,110.643,72.61,42.8264,52.62,77.7916,81.2385,86.125,33.76,87.15,136.94,70.54,28.1613,99.8523,211.0998,81.2098,65.4104,72.6137,37.08,65.9311,28.9065,33.5567,45.2495,9.63,42.9803,48.9554,50.0566,38.62,87.74,35.1836,265.13,53.5419,48.8664,47.3911,365.64,53.8926,16.7064,3.8565,60.0761,54.2394,16.4418,207.28,54.4044,90.6442,40.72,28.6201,207.43,77.81,82.1,37.6743,26.8586,76.364,34.1729,89.8105,40.7443
2016-05-13,37.8654,95.97,50.49,139.74,724.83,709.92,30.9338,144.217,51.9927,87.4541,19.1169,57.87,81.5777,159.75,262.03,82.71,29.4041,100.16,53.74,82.42,89.3531,24.5977,51.9462,60.6439,29.712,135.7268,24.1115,60.3625,27.98,45.86,77.63,23.78,75.2,109.6437,72.01,42.6762,51.925,77.7352,81.0575,85.985,33.75,86.67,136.92,73.21,28.3033,99.6765,209.6031,79.3851,65.2013,72.0708,36.77,64.8738,28.7676,33.6127,45.0869,9.56,42.5108,48.5467,49.5366,39.16,87.88,40.5348,258.22,52.686,48.4913,47.2163,369.46,53.1394,16.9732,3.8368,59.1894,53.777,16.3348,207.61,54.3663,89.1233,40.64,28.5129,205.2,77.08,81.38,37.2969,26.605,75.1593,33.3083,86.9552,41.0481
2016-05-16,38.9532,97.23,51.36,144.57,730.3,710.66,31.5327,145.0879,52.6673,90.7003,19.3509,59.08,82.4718,167.96,266.26,86.47,29.3668,101.57,54.46,82.99,89.5679,25.0056,52.42,61.0986,29.7889,136.9385,24.2171,61.4481,27.53,45.28,80.03,23.8,76.62,109.6437,72.76,42.9014,52.125,78.5906,81.3909,87.065,34.11,88.46,140.4,76.47,28.7575,101.3373,211.7565,79.5421,64.536,71.2176,38.16,65.6789,28.6472,33.9677,45.8422,9.68,42.6641,49.2595,50.2399,40.45,89.12,41.7317,261.84,53.6171,48.8195,47.7592,391.95,54.5285,17.0354,3.8565,60.8165,53.4976,16.4516,208.29,55.2229,90.6442,40.62,28.4056,208.13,77.9,82.14,37.1082,26.7768,75.7521,33.4305,87.8543,41.6176
2016-05-17,37.6973,95.93,50.965,139.96,720.19,695.27,32.0432,142.0966,52.6103,90.3235,19.1462,57.98,81.1877,171.04,263.52,84.05,29.087,100.68,53.2,82.52,89.1091,24.7089,51.9841,60.9305,29.0346,134.8815,24.3995,59.9085,27.45,45.64,77.51,23.27,75.135,109.3498,72.22,42.4135,51.575,77.7916,80.6004,85.275,33.57,87.23,138.77,75.55,28.3695,99.7937,207.1265,79.807,64.4124,70.9074,37.205,65.2375,28.675,33.3978,45.6797,9.67,41.447,48.3471,49.7666,41.02,88.63,41.8207,254.16,53.2691,48.2662,47.8328,386.38,53.335,17.4577,3.8368,60.7094,52.8714,16.4808,204.66,54.6613,89.0361,40.72,28.1131,204.44,76.86,80.71,37.1932,27.4638,73.4566,34.5395,88.1926,41.6368
2016-05-18,38.0434,96.7,50.97,142.33,721.78,697.45,32.0137,142.7782,53.0379,91.3573,19.4191,57.76,81.4255,169.45,264.29,87.16,29.2455,101.08,53.4,83.21,88.9821,24.7738,52.2621,61.3061,29.0105,132.7117,24.7162,60.2736,26.71,44.9,75.33,23.69,74.49,108.5171,72.51,42.5918,51.23,77.9044,80.8575,85.475,33.28,88.33,140.23,77.53,28.379,100.331,208.4031,78.2962,64.8306,71.7121,36.66,64.0299,27.9438,33.7935,46.2055,10.05,41.4374,48.6343,49.6066,42.04,90.5,42.889,255.63,52.1641,48.5101,48.5688,390.28,53.1296,17.9956,3.8368,61.937,52.7943,16.5391,211.17,55.2134,88.6971,40.68,27.7718,206.45,76.66,81.71,36.6648,27.9136,73.5142,36.1466,85.5052,42.0194
2016-05-19,37.3808,95.88,50.68,139.03,715.31,698.52,31.5621,140.7335,52.9239,91.0095,19.4094,57.52,80.9879,168.51,258.72,84.75,29.087,99.94,53.62,82.37,89.2555,25.5619,51.9462,61.2963,28.9481,134.0361,24.5243,59.5235,26.1,44.39,76.91,23.42,73.5,106.3521,72.35,41.766,50.89,77.2088,80.829,85.445,33.28,88.18,138.03,76.04,28.0383,99.0806,207.9298,78.561,64.517,71.0819,35.93,63.3088,28.4125,33.6239,45.8895,10.07,41.4662,48.1652,49.4866,41.12,89.55,43.0769,255.46,50.379,48.4913,48.5412,383.3,54.3133,18.2446,3.8565,61.1868,52.5535,16.4321,215.21,54.471,89.7917,40.81,27.5475,207.89,76.34,81.01,36.2402,27.5047,73.1973,36.062,85.5052,41.9333
2016-05-20,37.1138,96.88,51.73,142.52,721.71,702.8,31.4247,142.1629,53.722,91.9949,22.0902,56.19,81.3018,170.05,263.66,86.45,29.1989,101.46,54.56,83.45,89.8706,25.9328,52.5589,62.2156,29.6736,134.0267,24.7834,60.1651,26.17,46.49,76.89,23.65,73.11,108.2428,72.87,42.0944,51.22,77.6788,80.3718,85.375,33.34,88.97,140.51,77.65,28.5304,100.6534,210.8598,79.7383,66.1423,74.3393,36.39,63.3185,28.6375,34.34,47.0262,10.8,41.5524,48.4524,49.3,41.51,92.49,43.8484,256.79,50.4262,48.7914,50.1604,386.0,51.3491,18.1468,3.8861,62.9016,52.6209,16.4613,220.28,55.7083,90.9639,41.7,27.7523,208.47,77.04,84.7,36.8441,27.5374,74.1673,37.1805,85.9982,42.8037
2016-05-23,37.3116,96.62,51.29,142.51,717.25,696.75,31.1498,141.3298,53.931,93.164,22.3242,56.96,81.0926,169.77,264.85,85.51,28.9564,101.02,54.14,83.4,90.1342,25.905,52.8558,61.0294,29.6976,133.388,24.5531,59.5729,26.24,46.15,75.56,23.46,73.24,107.9587,72.91,42.1038,50.93,78.3274,80.9242,84.605,33.08,88.12,139.83,80.68,28.6061,102.2068,209.5498,79.4832,66.2944,74.4751,35.9,63.2016,29.0687,34.4813,47.0647,11.14,41.3895,47.8877,49.4433,41.21,94.89,43.9177,253.32,50.2373,48.5101,49.8476,392.64,51.2611,18.4935,3.8565,64.1195,52.6016,16.4613,216.22,55.8987,90.3342,41.64,27.7327,206.02,76.99,84.42,37.6932,27.0958,73.5046,38.0263,88.4343,42.9376
2016-05-24,38.5873,99.63,52.7,146.67,733.03,704.2,31.5621,144.5673,55.3183,94.5842,22.9969,58.46,83.1948,175.91,272.94,87.95,29.5766,103.7,55.04,86.06,91.8623,26.3964,54.2517,62.1859,30.0003,133.914,24.4379,60.925,26.53,46.71,77.53,24.05,75.35,111.1034,74.35,42.8827,52.185,81.0439,82.5909,86.37,33.45,90.22,143.48,81.27,29.3915,104.8347,212.8898,79.2085,67.4729,76.8503,36.3,63.6986,29.4062,35.3103,48.1243,11.49,42.3095,49.3809,50.0366,42.44,97.89,44.981,257.5,51.1629,49.776,51.1449,397.7,52.2002,18.5647,3.9058,64.7528,53.4109,16.6072,217.91,57.1931,92.0004,41.87,28.1228,206.59,78.79,88.42,38.9669,27.6028,74.1001,39.7369,90.1164,45.3863
2016-05-25,38.5181,99.61,52.86,149.61,738.1,708.35,31.5818,147.2651,55.7648,96.2459,23.1633,58.91,83.2519,176.71,279.7,88.81,29.8774,105.11,55.31,85.93,91.5987,26.8136,52.5147,61.8795,30.0772,135.7644,24.793,60.9645,27.0,47.81,78.36,24.035,74.94,110.9464,74.72,43.1079,51.995,81.3165,82.629,85.765,33.61,90.08,143.55,83.16,29.7037,102.5975,214.3465,79.7481,68.1763,78.1591,36.57,64.5073,29.6218,35.3669,48.3266,11.6,42.3766,49.8882,49.8433,42.68,100.2,44.7926,263.63,52.3908,50.3293,51.5037,394.49,52.2491,19.0981,3.9453,64.5676,53.1315,16.7824,219.58,57.5262,92.1458,42.12,28.4738,211.48,79.18,89.56,39.618,27.9627,74.5611,41.4944,93.4322,45.0706
2016-05-26,38.6615,99.37,53.98,148.17,736.93,714.91,30.9338,147.2462,55.784,97.0092,23.2318,58.11,83.4231,177.67,282.0,87.26,30.1031,105.78,54.98,85.81,91.7256,26.795,53.6012,61.5434,29.9282,140.6205,24.9178,60.9152,27.07,47.92,88.37,24.12,75.11,109.7781,74.71,43.2392,52.13,80.1697,82.6194,86.36,33.85,89.74,143.12,81.78,29.7984,104.3658,212.3998,79.807,68.3568,78.5469,36.52,63.8837,29.6499,35.3103,48.7986,11.95,42.5012,49.668,50.0033,42.86,102.81,45.2686,264.12,52.3908,50.6106,51.2829,393.54,52.7089,19.1604,3.9255,64.4702,53.2664,16.724,225.12,57.8403,92.7464,42.63,28.2496,213.69,78.98,89.19,40.1275,28.208,73.7447,41.7105,91.4698,45.0611
2016-05-27,38.9037,100.14,54.2,150.42,747.6,712.24,31.0713,148.3727,55.9275,96.9512,23.9269,59.34,83.7465,185.01,282.79,89.09,30.1501,106.43,55.28,83.6,92.8386,26.8136,54.0054,61.7411,30.2117,140.0287,25.0241,61.6554,27.55,48.95,88.94,24.36,75.7,110.2395,74.97,43.1642,52.565,80.6679,83.1242,86.9,34.41,90.07,143.85,84.53,29.8741,105.4013,212.2165,80.582,69.3738,80.4373,37.31,64.6145,29.7905,35.5082,49.1165,12.31,42.9132,50.0796,50.1699,43.06,103.3,45.5165,265.88,52.5419,50.9482,51.3381,396.22,52.7481,19.2582,3.9058,64.7917,53.1315,16.6851,223.04,58.0783,93.7248,42.54,28.5324,233.15,79.26,90.38,41.7409,28.3716,73.956,42.2839,92.7651,45.3002
2016-05-31,38.8246,99.47,54.58,150.9,748.85,722.79,31.3265,149.5181,55.9849,96.4778,23.9073,58.27,83.5563,178.54,289.73,89.65,30.3851,105.52,55.61,84.97,92.5555,26.9341,53.6391,60.7328,30.4135,139.7376,25.5461,61.3494,27.85,49.9,90.54,24.46,76.75,109.2087,75.55,43.1923,52.665,81.8335,83.1337,86.865,34.41,87.57,144.83,84.41,29.893,104.1997,211.5698,81.151,69.3168,80.2822,37.35,64.3514,29.8842,35.7625,49.7811,12.72,42.6353,50.7305,49.9999,43.34,102.57,46.3296,264.43,52.6552,50.8451,51.013,398.93,52.2394,20.0584,3.965,65.0451,52.881,16.8894,223.23,57.6785,93.0951,42.76,28.5129,233.01,79.39,93.15,41.8635,27.7991,74.3402,43.7406,92.9778,45.3289
2016-06-01,38.2214,100.04,54.42,152.7,748.46,719.44,31.3658,149.6127,56.1285,95.1252,23.8682,58.3,83.8226,176.53,286.82,87.4,30.5355,106.02,55.62,84.8,92.5652,26.795,54.2012,60.4264,30.6201,143.2599,25.3431,61.6653,27.81,50.73,90.81,24.07,76.62,108.5804,75.84,43.3894,52.955,81.3823,82.9718,86.55,34.66,88.18,145.78,85.18,29.9592,104.7272,212.5631,80.631,69.5069,80.5925,37.39,65.433,29.8374,36.064,49.81,13.09,42.9612,50.5869,50.4666,44.46,101.51,46.4189,263.54,52.5797,51.0701,50.8922,404.31,52.1415,20.4585,3.965,65.542,52.8136,16.8407,219.56,58.1259,93.5504,42.62,28.9614,236.68,79.44,93.9,42.0617,27.5619,75.0125,44.7651,93.5095,45.3098
2016-06-02,38.2609,100.17,54.9,156.77,744.27,728.24,31.0909,151.3356,55.7744,94.4103,24.0052,58.76,83.7941,175.64,289.73,91.52,30.8364,108.24,55.61,85.77,93.2096,26.9619,54.6307,60.634,30.5865,142.3112,25.5364,62.1785,28.3,53.68,91.05,24.25,76.58,109.0712,76.26,43.6427,53.325,81.5139,82.6004,88.08,34.84,88.89,147.1,87.71,30.0539,105.626,213.1465,80.3465,69.64,81.0772,38.43,66.768,29.6874,35.9698,49.8196,13.11,43.1912,50.2328,50.8199,44.96,101.25,46.7461,262.69,53.1275,51.5202,50.9758,407.13,52.5231,21.1164,3.9551,64.8697,52.6209,16.8991,218.96,57.8308,93.6279,43.19,29.1174,237.06,79.98,95.82,42.5429,27.6355,75.973,45.4699,96.1003,45.0706
2016-06-03,37.3907,98.7,53.55,153.89,735.86,725.54,30.2466,150.6919,55.6117,94.6035,23.878,58.29,83.0711,173.74,290.23,90.0,30.6295,107.59,55.22,84.97,92.741,27.0083,53.8728,59.428,30.5384,142.4991,25.7491,61.833,28.39,54.3,91.08,23.98,76.36,107.9815,75.61,43.3518,53.03,80.9781,81.7052,87.935,34.32,88.1,145.54,84.96,29.9214,104.9715,212.2798,80.4544,69.4784,80.5634,38.92,66.2905,29.6499,35.6966,49.9063,12.86,43.3541,49.5723,50.9533,44.52,99.59,46.0916,259.53,51.8524,51.3046,51.0316,400.75,52.0682,21.0186,3.9453,65.2204,52.6113,16.7921,218.99,57.6119,92.1651,43.63,28.8639,236.57,79.78,93.96,42.4579,27.6601,75.5696,44.8966,95.2206,45.348
2016-06-06,37.3413,99.12,54.53,154.99,730.06,726.73,30.6884,151.6385,54.6356,95.2894,23.6626,58.67,83.4136,174.62,289.84,89.52,30.7518,107.65,55.2,85.3,92.9362,26.9805,54.3907,59.6554,30.4615,142.9969,25.6137,61.9317,28.88,54.82,90.62,23.99,76.49,107.7557,76.0,43.0046,53.315,82.3411,82.1337,88.355,34.49,88.04,147.6,85.49,29.9782,105.6358,211.8731,81.0038,69.1362,80.098,39.29,66.1151,29.5936,35.4987,49.8582,12.77,43.2391,49.8977,51.4533,46.52,100.74,45.8536,258.77,52.6647,51.5015,50.9851,403.89,51.3326,21.2409,3.9354,64.4118,53.5554,16.7872,220.68,58.3353,92.3298,43.07,28.9907,236.74,79.9,96.09,42.8636,27.8196,75.5504,45.1316,95.4043,44.8315
2016-06-07,37.7072,98.52,54.85,138.13,731.09,723.74,31.7683,150.4079,55.3055,95.6759,23.6626,58.68,82.6336,170.86,252.86,85.5,30.78,107.4,56.97,84.77,92.6726,26.9527,55.136,60.031,30.3895,143.3538,25.5847,61.9712,27.85,56.06,91.25,24.28,77.25,108.6393,75.84,42.9202,53.255,82.2471,82.8099,87.94,34.28,88.81,144.95,82.44,30.1674,105.9484,211.9631,81.3962,69.3453,80.7305,39.48,65.589,30.1467,35.4045,50.8696,13.0,43.4403,49.869,51.2733,46.61,99.89,45.9429,260.28,53.0614,51.6797,50.9387,394.47,52.1564,21.9166,3.9354,66.906,53.276,16.8752,232.34,58.5922,93.2985,43.74,28.9419,239.18,79.62,94.77,42.1938,27.9545,75.9922,46.7481,97.7437,45.1185
2016-06-08,37.6973,98.68,54.92,138.88,742.93,726.64,31.9155,149.5654,55.2959,95.5889,23.7213,58.53,83.4706,168.71,254.17,84.1,31.109,106.78,57.09,85.59,92.8972,27.0176,55.6982,60.9108,30.3751,144.0583,26.097,63.501,28.04,55.8,91.57,24.23,76.28,108.0208,76.86,43.1548,53.7,82.1719,82.9623,89.57,34.41,88.88,145.26,82.9,30.1769,104.9519,214.2931,81.6219,69.5544,81.1391,38.84,65.8326,29.8467,35.6777,51.043,12.58,43.172,49.8116,51.7266,46.51,97.86,45.7941,261.41,53.7414,51.689,51.0316,388.97,52.4212,21.561,3.9206,66.6234,53.199,17.0315,235.52,59.0872,91.4386,43.91,28.9517,239.36,79.92,94.59,42.0522,28.5907,76.2996,46.297,97.9467,45.128
2016-06-09,38.1126,98.07,55.44,138.24,742.52,727.65,32.7893,148.4105,55.0854,96.2749,23.9073,57.79,83.863,168.99,250.46,82.94,30.9586,106.13,56.96,85.2,93.278,27.0176,55.3824,60.288,30.2357,144.697,26.1453,63.5898,27.33,55.36,91.97,24.33,76.25,107.1176,76.93,42.5542,53.67,80.6209,82.9242,90.355,34.95,90.25,143.42,81.61,30.2242,105.0399,216.0665,80.1797,69.773,81.3727,38.16,65.5013,29.9873,35.6683,50.831,12.51,43.3349,49.4096,51.6699,45.76,97.09,46.9841,262.35,52.9102,51.7734,51.0687,381.08,53.1764,21.4632,3.9305,66.224,53.5458,16.9924,229.36,59.1443,90.8961,43.08,28.6786,240.01,79.58,92.49,41.9013,27.9486,75.8866,45.2726,97.4343,44.9845
2016-06-10,37.3511,97.09,52.73,135.61,733.19,717.91,32.534,146.5173,54.5111,95.4827,23.5647,56.18,83.3462,164.28,246.13,81.1,31.015,102.91,55.61,84.4,92.2821,26.9156,54.3339,59.5763,30.1733,145.4672,25.8844,62.7805,26.15,53.47,91.34,24.07,75.28,104.8498,75.91,41.8223,53.19,79.3802,81.829,89.175,34.14,88.88,141.62,80.41,30.3188,103.9848,213.8631,79.4243,69.0697,80.1467,36.57,64.7899,29.1343,35.4516,50.3302,12.14,43.1432,49.2756,51.1799,44.53,93.75,45.814,261.04,51.843,51.1639,50.0005,372.03,52.5978,20.5741,3.8664,63.8661,52.8569,16.9045,218.79,58.9254,89.9661,41.93,28.2691,239.98,78.76,91.49,39.6463,27.0462,79.2098,44.032,97.1057,44.6976
2016-06-13,37.2127,96.96,52.21,133.32,731.88,715.24,31.2185,144.9081,54.425,94.0431,23.4374,55.89,83.4132,163.55,244.35,80.11,30.7988,101.61,55.72,84.4,91.8818,26.7394,54.0244,59.3588,29.9763,145.5423,25.7007,63.8859,25.97,52.38,90.17,23.89,74.24,102.4249,75.54,41.2687,52.805,78.9384,81.0099,88.49,33.41,88.92,139.71,80.01,30.4418,103.2228,214.6998,78.8848,68.9176,79.7672,35.07,64.2735,29.0124,35.2255,50.0026,12.05,42.3287,47.993,50.2599,44.77,93.85,46.399,259.84,51.5218,50.8544,49.0717,367.23,52.5095,20.1651,3.8466,63.2913,53.0255,17.7937,217.87,58.5637,88.4161,42.07,28.3568,237.95,79.1,90.54,39.2877,26.5863,81.0251,43.4963,96.8156,44.3054
2016-06-14,37.9841,96.98,52.66,131.22,733.25,719.3,29.8049,144.8229,54.6164,94.1591,23.2416,55.71,83.729,160.84,241.7,81.05,30.6013,101.03,55.5,84.33,91.9013,26.8507,53.9043,59.9025,30.0964,146.4065,25.5074,63.4418,25.67,52.44,90.05,23.88,74.52,103.0826,75.16,41.5127,52.875,78.9948,81.3718,88.33,33.09,89.57,137.77,79.78,30.4135,103.7699,214.9965,77.7272,69.0317,79.7575,34.81,63.7083,29.1531,35.1879,50.282,11.92,42.1849,47.6962,50.9933,44.87,94.12,46.4883,259.65,51.1063,51.1827,48.9509,366.49,52.8528,20.2362,3.8565,63.34,53.5361,18.3409,214.96,58.9159,89.7433,42.35,28.2593,237.88,78.86,91.37,39.2592,26.3086,81.0059,43.609,98.1594,44.9176
2016-06-15,37.9049,97.02,53.27,129.55,732.19,714.26,29.9325,143.791,54.425,93.8499,23.2024,56.61,83.8439,161.03,238.91,84.01,30.6859,99.98,54.51,84.28,91.8135,26.5633,53.3674,58.9437,29.9571,145.4578,25.5074,62.5042,25.54,52.64,91.05,23.96,74.39,102.4347,74.8,41.2499,52.88,78.4938,81.9242,87.34,33.13,88.99,136.73,79.45,29.9119,103.8285,215.0365,78.5905,69.2978,80.2537,35.35,64.0396,29.5843,34.9146,50.1857,12.02,42.0028,47.5622,51.2099,44.74,94.29,46.9643,260.46,50.8796,51.1264,49.4897,367.91,53.2745,20.1962,3.8565,63.3205,53.3242,18.5558,217.7,58.716,89.5205,41.66,28.2496,238.23,78.39,90.84,40.2023,26.3434,79.9205,43.4775,98.2174,44.6593
2016-06-16,38.5972,97.19,53.71,127.49,724.25,717.51,28.6072,144.1697,54.4537,94.246,23.1927,56.77,84.2458,165.52,242.19,80.8,31.0056,100.23,54.36,81.7,92.3407,26.7672,53.3232,59.0227,30.3174,146.9231,25.5461,62.672,25.55,53.01,91.84,23.85,75.0,102.4445,74.74,41.569,53.14,78.9381,81.8004,87.355,33.7,89.01,136.34,80.0,29.9876,104.0336,214.5098,77.8253,69.1837,80.4386,35.04,63.9129,29.8748,34.9335,50.1375,11.95,42.3862,48.2322,51.9399,45.05,95.44,47.1527,259.81,51.2007,51.4827,49.6197,366.52,53.3824,20.174,3.8861,63.1159,53.4976,19.3278,217.93,59.0681,89.2105,41.76,28.2983,239.82,78.42,90.41,42.9174,26.4475,79.8629,43.6278,97.8307,44.8028
